id,username,password,address,city,orders,favorites,balance
41376092,inflow,2294507494609679511,10040 County Road 48,Fairhope,"['158062619X', '0395419174', '0553254138', '0380450054', '071561472X', '0919946097', '0590396358', '0553233963', '0394730887', '2253053546', '0671665537', '1901250245', '0688144500', '9879201116']",[],94.3
84022176,chicken,4489921512354853783,1501 Hwy 14 East,Selma,"['8425328055', '0525650687', '0609801457', '0441005969', '0385318979', '0552083895', '0688144500', '0879239212', '0812566750', '0812521145', '0658014870', '8055103291', '096267950X', '3453206622', '0060972335', '0590819097', '0515132810', '1580050360', '8434812231', '0451624270', '0425152952', '3257230982', '0312179499', '0451198212', '0688130305', '014027944x', '0345374088', '0451138147', '0375431020', '0140105247']","['0373871864', '3596118239']",142.0
68049572,alpinist,-6478145481792450643,2041 Douglas Avenue,Brewton,"['0263135527', '000617695X', '0688103995', '019507260X', '0778320073', '0821220012', '0553252917', '0060807253', '0962619701', '0517027488', '0802141404', '0883490994']","['2070383652', '014027944x', '1854796283']",114.1
75345620,anisaanise,-3781493298996556781,656 New Haven Ave,Derby,"['0865471606', '1564135071', '0903505312', '8484034119']","['0590623842', '0553762990', '0394809831', '0679411240']",55.1
73788893,stucco,-3936757188508749313,340 East Meighan Blvd,Gadsden,"['1561675679', '8484370046', '0312206178', '0821772163', '0394730887', '0883490994', '9197023108', '381558034X', '0782124690', '0714525995']","['3492200540', '0590396358', '0394588207', '0373121598', '0689864558', '0553374753', '0448405393']",133.5
66412877,dreadfully,8858774593113485428,1450 No Brindlee Mtn Pkwy,Arab,"['1591290902', '847844422X', '0061097535', '0884043142', '0743474295', '0451458869', '3485008702', '0385293941']","['0812817974', '0373252528', '0517593750', '031286261X', '0140377425', '0688014674', '0061083461']",115.8
95943034,equi,-534585884973842254,685 Schillinger Rd,Mobile,"['0590266004', '0060804874', '0140196269', '0595133789', '0140092382', '1562477587', '381558034X', '0688103995', '2070543587', '0316087610', '2253045039', '0449201538', '0486260992', '1568659350', '0440416655', '0425169685', '1551665751', '0207169616', '0910395209', '0020136900', '0451207998', '3485008702', '0806974109', '0671516752', '0840791798', '0380700301', '0312851987', '0684811502', '0689713452', '0373106262', '0609800906', '0882640011', '1567310001', '0030802377', '0771025505']","['0671570552', '0396086926', '0140443290', '1854796283', '0446613266', '0060922265', '1573061301', '8440681186']",140.1
80529539,noiseless,8164570898921052646,890 Odum Road,Gardendale,"['1853260886', '0451406958', '0446672157', '0061050970', '0425092828', '3499127326', '0786203358', '0743424107', '0373520859', '0373027443', '031286261X', '0517884518', '0380978911', '1562477587', '0671737724', '0131038052', '1564581837', '0486219070', '0373762224', '0374229430', '1567310001', '0345336283', '083480252X', '0863161995', '0671886142', '0786864028', '2070567842', '0449201538', '0764553410', '0764550616']","['0590396358', '0684872919', '0471581453', '0192829262', '0590448900', '0312321953']",97.4
71804942,colly,-5184700315030504701,10675 Hwy 5,Brent,"['0934971358', '0345369483', '0671240315', '0312979061', '0452262038', '0590266004', '0816513619', '1563841134', '0345284658', '0553263986', '0465024718', '0060735422', '0451191145', '1578564980', '1858813964', '0965413659', '0385293941', '0451406958', '0816738637', '0373834330', '0517593750']","['1582343764', '0876808836', '0684822911', '0441078982', '0609601377', '0913374717', '0871138654', '1564582973']",98.6
34671860,vernice,2141210219850330839,330 Sutton Rd,Huntsville,"['0316262501', '2867441382', '0399135731', '0789477858', '0618219021', '0312872305', '0801650879', '0060926945', '1556344473', '0872390365', '0517053233', '0486215318', '1583224823', '0440235715', '055356725X', '0727841939', '2264028963', '0060081961', '0330241486', '0070493669', '0816505837', '0871201089', '0140097732', '0892965983', '0446603414', '0316861871', '0006375340', '0751512869', '0750913088', '0064440281']",[],53.0
68980438,holland,7973659274804877810,67 Newton Rd,Danbury,"['0099435136', '0060804874', '0385233590', '0394890566']","['0937750018', '1556619472', '1575662981']",106.1
87698408,skulk,661636025274512914,70 Pleasant Valley Street,Methuen,"['0449908798', '0843953276', '0373027443', '0825300460', '0872390365', '1593553196', '0671516752', '0947533125', '0446601578', '9507398082', '0380978911', '1853260886', '0140311084']","['2253053546', '1583143440', '0380700301', '014027944x']",71.6
52678219,echolalia,-2768923458372181823,3100 Hough Rd,Florence,"['8420610445', '0590476092', '0553156632', '0375431020', '1573061301', '1901250245', '1565123441', '0439141001', '0743412508', '2070393569', '0345258150', '0714525995']","['1555832660', '0307115968', '055328357X']",128.1
55767443,paradies,854693687644118613,7155 State Rt 12 S,Lowville,"['0912500247', '0525941509', '0743412508', '0812559568', '0449148734', '0345336283', '0834803534', '0385316550', '0340281030', '014130894X', '0553762990', '0435123289', '0679446346', '0684852624', '0595220452', '0451523776', '0399145702', '0786864133', '0571215157', '037305257X', '0787118559', '048642362X', '0893012505']","['0671707434', '0529053241', '0905895878', '0679807527', '0380703211', '3453206622', '0373245289', '2080720627']",99.2
83153116,smyrna,2258282798926393015,2181 Pelham Pkwy,Pelham,"['0345345045', '0394885198', '0688140963', '083480252X', '2080710095', '1896597440', '0140092382', '0553121952', '0312851685', '1573245704', '0840758804', '0399135669', '0679446346', '0373037325', '0394558480', '3442442923', '0345252985', '0297836404', '0465036759', '1557736022', '0792441915', '0395419174', '847844422X', '0505521598', '0373052820', '0380815699', '0609800906', '0072119179', '0811840417', '0876667779', '0060194839', '037305257X']","['0345369483', '088864311X', '0878793380', '1842750240', '8983140380', '0226848736', '0671466801']",138.4
17139180,plafker,-2260839907681917416,121 Worcester Rd,Framingham,"['0395877504', '0440235715', '0446607231']","['1564581837', '0440416655', '1860197752', '0590266004', '0435123289', '0452277930', '1591290902', '1550139339']",51.3
23847744,pentode,-3350214134259556092,164 Danbury Rd,New Milford,"['0883490994', '2211041221', '342105634X', '0671516752', '1575662981', '0805075615', '0380703211', '0441873626', '0819309052']","['2253039330', '0312963971']",105.0
50616624,depart,-2529156825136090710,700 Oak Street,Brockton,"['0373702000', '088864311X', '221302121X', '0679446346', '0671528297', '0525939865', '082300239X', '0843953772', '0345352505', '0752848089', '0307020231', '0505523949', '1568659350', '0140431705', '1401901484', '0451405137', '0553218158', '0446672157']","['0689831528', '0373242662', '0192141945', '0446357472', '0671689746', '0140443290', '0609800906']",104.4
82588216,forereach,-4904187560573407412,141 Washington Ave Extension,Albany,"['0471581453', '0446607231', '1858813964', '0688130305', '0441003117', '0684854279', '0297836404', '0671528297', '0207169616', '1853260886', '156504018X', '1568304331', '0330297066', '0684809001', '0525392440', '0967005604']",[],69.3
36576905,thumb,7646055583537819101,3133 E Main St,Mohegan Lake,"['0395271029', '0792441915', '0061099155', '0933884184', '0688129226', '0425169685', '0843924322']","['0380815699', '0060916834', '0399147357', '0091633001', '1550130587', '0399136665']",120.2
61801392,piedadpiedmont,4728967534759180450,55 Brooksby Village Way,Danvers,"['8983140380', '0304349267', '0316734462', '0140564551', '0451408403', '037324424X', '1556610475', '0375413944', '1850437351', '0385293941', '0312851987', '037322351X']","['2841721388', '2070543587', '0373052820', '2070405907', '1410757609']",84.2
61949705,begird,1673128999010428268,43 Stephenville St,Massena,"['0060081961', '0671318586', '0451207998', '0684872919', '0749305606', '0688130305', '0061009032', '2266118994', '0792441915', '0896214400', '0671642219', '0451458869', '3570209075', '037322351X', '345312698X']","['0373052820', '8055103291', '9507398082', '014027880X']",92.9
13923834,beseem,7740742504703126540,1450 No Brindlee Mtn Pkwy,Arab,"['0671719785', '013032986X', '1400030803', '1579549276', '0671009958', '0671021338', '0808572725', '0679411240', '0571088392', '0970038704', '0205322441', '0312851987', '0896214400', '0373286597', '0385293941', '0595133789', '0679446346']",['0888948204'],65.1
40685089,pieper,-1930167739316348325,301 Falls Blvd,Quincy,"['0871138654', '0965699862', '0671737724', '082451646X', '0671719785', '0313224420', '1896597440']","['0881339512', '015696256X', '3518102192', '0743424107', '0312872305']",51.3
69723535,competent,7935933989544997276,1007 Red Farmer Drive,Hueytown,"['1578564980', '0060083972', '0435123289', '0515132810']",[],132.4
14899530,freeswimming,3526990917453772423,1095 Industrial Pkwy,Saraland,"['0671240315', '0786203358', '342105634X', '0451160959', '0553345206', '0345349407', '0761507280', '0553581031', '0451458869', '0307115968', '0373030290', '0394800281', '0373520859', '1878246321', '0399139540', '0521400643', '080392514X', '1560231068', '0743462335', '0394890566', '2207303322', '0880015861', '1557132720', '0394718801', '847844422X', '0373258917', '0316122203', '0205282601', '0345445724', '0394840933', '8401376513', '0671689746', '0871567458', '075700038X', '0871315408', '1588981770', '0671519816']","['8484542327', '0671642219', '0465036759', '0971718016', '0877014213', '0307020231']",78.9
27542597,heteroecious,8397216449269880541,5335 Hwy 280 South,Hoover,"['0393700682', '0345443233', '0385425813', '1410757609', '067972544X', '0060804874', '0312851987', '0373027443', '1588981770', '0841617805', '0307592618', '0394878655', '3442723809', '0316734780', '0304349267', '0140311084', '0590819097', '1585360775', '0465024769', '0960394621', '0745316913', '381558034X', '3442040280', '0764550616', '0802730213', '0415057701', '0871567458', '8484542327', '1572972491', '0807011053']",['3405160812'],143.5
41658252,castiron,2448497207536528385,1972 Hwy 431,Boaz,"['0140255842', '0938510886', '0373106262', '0375725806', '0449908798', '0688160964', '0553218158', '1578564980', '1892213958', '0822313871', '5553675456', '0061092606', '0671498940', '0440403081', '037305257X', '0877014213', '0394930940', '0425178609', '1842750240', '0684872919', '0807012238', '0671240315', '0312907699', '2207303322', '0867210028', '0312872305', '0446357472', '0440488133', '0786708123']","['0316690619', '2070405907', '0590819097', '0140170944', '0671792369', '0718139844', '0877013489']",86.9
72895911,decrepit,5363400780293513956,15445 Highway 24,Moulton,"['0061070173', '1591290902', '3442092639', '0061092606', '0807011053', '0060916834', '078949387X', '1853262269', '0373225490']","['0393050041', '0872390365', '0345300815', '0877014213', '0061083461']",89.0
22773833,endocrinotherapy,-5602849662066856440,1537 Hwy 231 South,Ozark,"['2841721388', '0373030983', '0195012704', '207042796X', '0380700301', '0373484518', '1572972491', '0446392715', '1850437351', '0913299154', '0373121598', '0394730887', '157488364X', '0671240315', '0830713255', '0373702167', '0914294083', '0394838041', '0394467809', '0373037325', '0671707434', '1585670472', '0896214400', '0394580486', '0553213636', '0764223852', '2020309629', '0867210028', '1555832660', '0395182794', '8408020374', '0595133789', '0702215198', '0205322441', '0571088392', '0373762224', '0586086978', '1858817102']","['0892813407', '3442437458', '0590476092']",91.5
72365066,assignable,-2302028958167282136,340 East Meighan Blvd,Gadsden,"['2080710095', '0385293941', '0373834330', '0886779553', '0718139844', '0345334957', '0345245377', '0913374717', '2070383652', '0525650687', '0205282601', '0882640011', '0446679550', '0446613266', '0684809001', '1858813964', '0060972335', '0679806539', '0671466801', '0151941955', '0373252528', '0871201089', '0702807648', '0380703211', '1550390678', '0937750018', '0195012704', '0671020579', '0312963971', '0821772163']","['1853262269', '0373612680', '0140380000', '1853260886', '0394718801', '0395419174']",104.5
58226945,rudolfrudolfo,-4531662200434038412,7155 State Rt 12 S,Lowville,"['0452262038', '1558680764', '0939680009', '0395271029', '0394869346', '0787118559', '0380783002', '0821734725', '0836215249', '0671020579', '0890838518', '0671505246', '0761504524', '0684871564', '0684838419', '1843336235', '8408020374', '0060392177', '847844422X', '8401376513', '1568304331', '1565123441', '0312195621']","['0947533125', '0395419174']",83.2
39634111,ironworker,72849946208847972,92 Plaza Lane,Oxford,"['0679807527', '0395182794', '325720227X', '0971718016', '0140431705', '207042796X', '0061083461', '0226848736', '067155834X', '0140111573', '3485008702', '0394930940', '0070527091', '0333315545', '0875951880', '0749002395', '0140377425', '1550390678', '0060916834', '188285604X', '0812521145', '0916872033', '1557100160', '0312135300', '1878887343', '0316734780']","['0912500247', '0671719785', '1576731030', '0385425813', '0141186151']",120.7
19407088,fertilizer,227920251574179240,70 Pleasant Valley Street,Methuen,"['042516358X', '0515132268', '0879239212', '0440488133', '0934971358', '0394869346', '1565102495', '1572972491']","['0810980711', '0590475347', '3442040280', '0316690619', '0771014872']",82.2
86700152,raspberry,-9041542361410183336,250 Rt 59,Airmont,"['0937750018', '0849936861', '0060805110', '0609601377', '0156001896', '0934986517', '0375430784', '0373201036', '0340717238', '8434812231', '0316690120', '0440416639', '8420610445', '3453206622']","['0671498940', '8120807731', '0399145702', '0394869346']",129.4
